Book,Character,F1,h,wF1,wh
Harry Potter,Augustus Rookwood,0.5095133781433105,0.020275486126406214,0.5449012517929077,0.16088214304392862
Harry Potter,Hepzibah Smith,0.5297832489013672,3.3348954998019326e-07,0.5433599948883057,0.0044788272170093145
Harry Potter,Herbert Beery,0.5162932872772217,2.250967884408274,0.4790046513080597,0.14236949415017408
Harry Potter,Antioch Peverell,0.5434361696243286,1.5019510865795487,0.5512228608131409,1.5833857876789816
Harry Potter,Astoria Malfoy,0.5330653190612793,0.071759855159931,0.5416371822357178,0.04561796937121739
Harry Potter,Cadmus Peverell,0.5237928628921509,0.5215097141974081,0.4872148036956787,0.011053314097276053
Harry Potter,Elphias Doge,0.5130961537361145,3.7691168782721335e-06,0.5409693717956543,3.59699815652066e-05
Harry Potter,Merope Riddle,0.46682149171829224,3.960591157357309e-17,0.5309545397758484,2.9019793884482616e-10
Harry Potter,Hannah Abbott,0.4650236964225769,2.613419826347308e-08,0.5236719250679016,3.225871472275248e-05
Harry Potter,Dexter Fortescue,0.4788859188556671,0.05539090533595038,0.504575252532959,0.16131704552023146
Harry Potter,Fat Friar,0.4841617941856384,2.6362596245676405e-06,0.5592990517616272,0.014155966426950403
Harry Potter,Horace Slughorn,0.4692622125148773,3.6505645758085327e-22,0.5022072792053223,2.448485496100082e-15
Harry Potter,Petunia Dursley,0.48867717385292053,2.0448107169150812e-22,0.5097965598106384,1.2339481284463448e-18
Harry Potter,Walden Macnair,0.5014828443527222,7.712052205040901e-05,0.5486079454421997,0.012605640644915119
Harry Potter,Ariana Dumbledore,0.49777889251708984,9.901518915330524e-09,0.5857630372047424,0.005466326214366177
Harry Potter,Amos Diggory,0.5099585056304932,2.576364746456489e-05,0.55677330493927,0.004466013444360006
Harry Potter,Piers Polkiss,0.49521851539611816,0.6806362715735876,0.5166254043579102,1.0693695208375025
Harry Potter,George Weasley,0.4016861617565155,1.2131068827703318e-27,0.4148612320423126,2.8663347786068793e-28
Harry Potter,Frank Longbottom,0.5326156616210938,0.028752377374989223,0.5626251101493835,0.6841584052073477
Harry Potter,Michael Corner,0.5218807458877563,0.0005994551808464105,0.5404229164123535,0.002343160521106325
Harry Potter,Fred Weasley,0.41451743245124817,1.7698744835120567e-24,0.4385112226009369,2.857205585978748e-15
Harry Potter,Galatea Merrythought,0.48308271169662476,0.14982504945218775,0.510375440120697,0.23749732799219203
Harry Potter,Marlene McKinnon,0.49388641119003296,0.6443134996949156,0.5437308549880981,2.239588358392075
Harry Potter,Dorcas Meadowes,0.5007970929145813,0.6279816562448126,0.5774123072624207,8.722656375081101
Harry Potter,Susan Bones,0.532204806804657,7.629595824675914e-05,0.5485656261444092,4.278615591839935e-06
Harry Potter,Millicent Bulstrode,0.5132447481155396,0.01738188332845268,0.5281895995140076,0.005342653100395297
Harry Potter,Marietta Edgecombe,0.5101751685142517,3.473071731811469e-08,0.5483855605125427,6.75277144754179e-05
Harry Potter,Silvanus Kettleburn,0.5275212526321411,0.02258305087087101,0.5495402812957764,0.004815291473785343
Harry Potter,Buckbeak,0.5726233720779419,0.2252999993733712,0.5625659823417664,0.16824136744637624
Harry Potter,Ernest Prang,0.5353389382362366,1.0061482182025028,0.5400568842887878,2.259841898626499
Harry Potter,Amycus Carrow,0.5455508828163147,1.70401601460693e-05,0.5403141379356384,0.0002766436025161419
Harry Potter,Amelia Bones,0.5170515179634094,0.0022095263536121425,0.5366535782814026,0.005458403237662649
Harry Potter,Dominique Weasley,0.5051631331443787,0.5628294796657226,0.5058202147483826,1.311653529612595
Harry Potter,Beedle the Bard,0.5122998356819153,5.466866442516768,0.5371372699737549,7.378518380411078
Harry Potter,Ignatius Prewett,0.4928591847419739,0.9437987448359452,0.49386170506477356,1.0166881241357966
Harry Potter,Sirius Black I,0.4646373391151428,1.2505250486978436,0.478628009557724,1.3869790403239013
Harry Potter,Regulus Black I,0.4899941384792328,1.7074700288448896,0.473707914352417,3.207354425192208
Harry Potter,Mykew Gregorovitch,0.5740969181060791,0.03674560459067299,0.5750352740287781,0.27055257344331435
Harry Potter,Louis Weasley,0.4540657699108124,0.04444944110701312,0.49540212750434875,0.5441489284300953
Harry Potter,Gregory Goyle,0.4955386519432068,2.0810412325753456e-06,0.482681006193161,3.149233201113315e-08
Harry Potter,Victoire Weasley,0.4881352186203003,0.49566639021856873,0.47690215706825256,1.013121900804376
Harry Potter,Abraxas Malfoy,0.5150485038757324,0.5503509975301958,0.5468758344650269,1.3129554098084302
Harry Potter,Sirius Black II,0.41758373379707336,2.883540791029234,0.4261006712913513,2.9517397331606126
Harry Potter,Irma Crabbe,0.4506060779094696,0.8141865049264856,0.41978058218955994,0.8427785915108608
Harry Potter,Fat Lady,0.5768054127693176,0.23466241841024943,0.565985918045044,0.05167841977724389
Harry Potter,Corban Yaxley,0.4860631227493286,1.7320968742287788e-11,0.5347832441329956,3.911871144235845e-06
Harry Potter,Zacharias Smith,0.5108014941215515,0.0012035558723598344,0.4993472993373871,0.0004066762857925016
Harry Potter,Stanley Shunpike,0.5265969634056091,0.00021485280886740672,0.5499930381774902,0.03006464016559361
Harry Potter,Ernest Macmillan,0.4889927804470062,2.163601915529145e-06,0.5438987016677856,7.93290780567354e-06
Harry Potter,Eloise Midgen,0.5449300408363342,0.5218755886401193,0.5256986021995544,0.2836631806317762
Harry Potter,Anthony Goldstein,0.5033391118049622,0.0107503109683099,0.4976327419281006,0.010938540947887146
Harry Potter,Dilys Derwent,0.5203427672386169,1.386744258734767,0.5238211750984192,0.5413780258136492
Harry Potter,Hokey,0.5691114664077759,0.044712828367822886,0.5312509536743164,0.21311098130495318
Harry Potter,Penelope Clearwater,0.5102328062057495,0.002081392953286565,0.5033614039421082,0.000427464742219041
Harry Potter,Selwyn,0.5084523558616638,0.6486659338208681,0.5309166312217712,0.928897876288697
Harry Potter,Terry Boot,0.4992319345474243,0.00024722606994201504,0.5354912877082825,0.0627235594055822
Harry Potter,James Potter II,0.4645563066005707,0.2846098703939913,0.47426703572273254,0.35424093188486777
